KMeans100-SciBert	KMeans130-BioBert	HierClust80-SciBert	HierClust100-BioBert	GMM_BioBert
21	71	23	5	25
80	71	34	34	3
73	22	34	34	27
20	71	25	25	86
12	22	71	71	56
66	22	21	21	21
22	71	57	57	48
20	71	1	81	56
96	71	9	15	25
82	71	9	15	3
89	22	18	18	25
61	22	9	15	56
68	22	6	41	82
50	22	44	89	33
79	71	6	41	6
96	71	19	9	22
80	71	28	47	82
98	22	60	60	40
80	22	60	60	40
74	22	41	83	27
98	22	62	62	66
73	71	56	13	86
2	71	6	41	25
68	95	6	41	82
68	22	13	55	27
74	22	41	83	27
88	71	40	40	44
34	22	58	28	63
34	22	58	28	63
88	71	40	40	44
58	95	63	63	22
38	22	0	98	82
95	22	0	80	57
47	71	17	1	50
36	71	17	1	50
95	71	12	73	59
47	71	0	80	50
47	22	0	80	50
89	22	58	28	49
47	22	17	1	50
34	22	58	28	63
34	22	58	28	6
94	22	37	37	49
61	22	77	77	28
95	71	47	23	79
20	71	25	25	86
80	22	48	48	21
86	22	18	18	48
44	22	42	20	56
7	71	42	20	56
49	22	48	48	49
24	71	28	47	49
98	71	48	48	12
24	71	28	47	65
49	71	21	21	7
31	71	69	69	23
73	22	35	35	33
20	71	25	25	86
73	71	15	58	33
50	22	44	89	33
89	22	16	93	64
73	22	29	29	82
73	22	35	35	65
57	22	15	43	82
28	22	47	23	49
26	71	38	38	49
23	22	7	42	49
32	71	51	51	6
32	71	16	27	49
73	22	26	26	82
77	71	59	59	3
36	71	66	66	22
98	52	72	72	9
0	71	40	40	44
80	71	5	90	3
86	22	1	81	49
82	71	1	81	56
96	71	1	14	49
42	71	45	22	80
11	71	20	95	17
65	71	7	64	51
28	22	47	23	28
20	71	25	25	86
12	71	1	81	75
49	71	21	21	34
68	71	16	93	19
98	71	43	87	3
78	22	58	28	22
95	52	12	99	6
24	22	28	47	49
89	71	72	72	12
49	71	28	47	49
73	22	29	29	82
96	71	69	69	56
96	22	69	69	56
37	22	15	43	33
74	22	41	83	27
98	22	27	17	80
24	71	16	27	49
73	22	14	88	82
73	22	29	29	82
21	71	23	5	82
73	22	16	93	82
24	22	64	31	27
24	22	28	47	1
24	22	28	47	1
80	71	67	67	6
73	71	26	26	82
80	22	34	34	3
95	71	15	58	50
44	71	5	90	57
96	71	42	20	56
96	71	1	14	56
61	71	47	23	28
80	71	58	28	22
70	22	3	85	19
49	71	21	21	21
80	22	22	10	82
98	71	56	13	15
67	22	64	31	3
3	71	49	49	65
80	71	25	25	86
68	22	13	55	28
12	22	48	48	3
80	22	5	90	3
61	22	77	77	28
73	22	35	35	82
50	22	55	8	27
24	71	30	30	49
98	71	4	4	70
46	52	18	18	82
18	71	78	78	40
56	22	24	11	28
56	22	24	11	28
73	71	14	12	27
73	71	64	31	27
98	22	5	19	49
32	71	67	67	50
37	22	36	3	50
23	22	7	64	33
79	22	32	32	44
74	22	10	92	6
5	22	27	17	57
31	71	76	76	52
83	22	47	23	28
55	22	70	70	27
2	71	70	70	27
73	22	35	35	65
96	71	9	15	56
39	71	24	11	48
96	71	19	9	49
20	22	73	36	74
28	22	47	23	28
80	71	5	90	3
7	22	69	69	48
96	22	24	11	49
27	71	17	1	50
94	71	37	37	49
65	71	32	32	33
96	71	9	15	56
7	71	57	57	56
88	22	40	40	44
20	22	25	25	56
75	22	71	71	49
24	22	28	47	49
80	22	28	47	49
24	71	49	49	90
32	22	71	71	6
75	71	9	15	3
86	22	18	18	48
86	22	18	18	49
86	22	18	18	48
86	22	18	18	28
86	22	18	18	48
86	22	18	18	63
86	22	18	18	49
61	22	77	77	28
51	71	71	71	49
46	71	18	18	6
98	22	4	86	66
31	71	16	27	6
82	71	16	27	50
73	71	22	10	82
96	71	19	9	84
0	71	53	53	30
0	71	53	53	6
61	71	47	23	21
98	22	4	4	64
96	22	16	93	49
82	71	1	81	47
28	22	47	23	28
66	22	1	81	7
37	71	7	42	50
88	71	40	40	6
88	71	40	40	44
88	22	40	40	44
92	71	30	30	50
32	71	51	51	82
92	71	30	30	49
96	71	19	9	22
24	22	2	6	59
75	71	2	82	6
12	22	6	16	22
21	71	23	5	25
40	22	26	26	82
36	22	28	47	21
73	71	34	34	27
89	71	22	10	40
89	71	13	55	33
94	71	37	37	59
26	71	16	27	77
49	71	21	21	21
85	22	3	85	82
19	71	68	68	3
96	22	19	9	49
79	22	5	90	15
80	71	43	87	3
59	71	11	2	82
64	22	22	10	3
19	71	23	5	25
5	22	33	33	3
24	22	28	47	57
38	22	0	50	82
38	22	0	50	82
38	22	0	50	82
68	22	5	90	3
73	22	0	50	82
96	22	5	90	15
38	22	0	50	65
38	22	0	50	12
73	22	0	50	25
38	71	5	90	82
80	71	5	90	82
68	52	15	58	25
80	71	64	31	3
80	22	34	34	49
73	22	74	74	27
80	71	16	93	57
24	22	28	47	90
80	22	5	19	3
20	71	25	25	86
96	71	19	9	22
20	22	19	9	49
96	22	19	9	22
75	71	71	71	22
96	22	19	9	22
3	71	49	49	25
18	71	6	16	23
12	71	2	6	26
61	22	77	77	28
61	22	16	93	28
96	71	10	45	20
19	71	45	22	80
98	22	4	4	42
58	22	61	61	44
26	71	79	79	7
49	71	24	11	49
21	71	67	67	6
28	71	47	23	28
66	71	2	6	65
75	71	46	46	82
25	71	51	51	49
7	71	69	69	56
21	71	22	10	25
24	22	64	31	3
27	71	17	1	50
38	22	0	80	6
47	22	37	37	50
94	71	37	37	6
5	22	27	17	53
38	22	13	55	82
58	22	63	63	22
24	22	21	21	21
21	71	22	10	82
89	71	22	10	82
22	71	9	91	49
86	22	47	23	48
25	71	51	51	49
3	71	50	24	27
73	22	55	97	65
80	22	34	34	3
98	22	1	81	22
68	22	3	84	6
47	22	37	37	50
3	71	50	24	27
75	22	60	60	40
32	71	51	51	21
49	71	21	21	7
26	22	31	7	19
26	71	31	7	49
73	71	55	8	82
80	22	15	58	82
92	71	30	30	52
18	71	13	44	3
24	22	8	0	22
89	71	58	28	49
49	22	76	76	21
18	22	51	51	6
89	71	10	45	20
52	22	47	23	49
64	71	22	10	50
25	22	46	46	50
42	22	45	22	80
73	22	56	13	65
64	71	11	2	25
95	71	27	94	53
36	71	17	1	50
98	22	62	62	66
73	71	56	13	86
2	71	6	41	25
68	71	6	41	27
74	22	41	83	27
88	71	40	40	44
34	22	58	28	63
34	22	58	28	63
88	71	40	40	44
58	95	63	63	22
38	22	0	98	82
94	22	0	80	6
95	71	17	1	82
36	71	17	1	50
18	71	78	78	50
95	71	12	73	59
47	71	0	80	50
47	22	0	80	50
89	22	58	28	49
47	22	17	1	50
79	22	58	28	6
34	22	58	28	6
94	22	37	37	49
80	22	48	48	21
86	22	18	18	48
44	22	42	20	56
7	71	42	20	56
49	22	48	48	49
46	52	18	18	82
24	71	28	47	49
24	71	28	47	65
49	71	21	21	7
18	71	51	51	49
73	22	26	26	82
3	71	15	58	82
27	71	17	1	50
73	71	55	8	82
3	22	15	58	33
92	71	30	30	52
18	71	13	44	3
75	71	2	6	6
74	71	2	6	6
49	22	76	76	21
18	22	51	51	6
89	71	10	45	20
64	71	22	10	50
73	71	22	10	50
21	71	23	5	25
24	22	49	49	27
36	71	17	1	50
36	71	66	66	50
20	71	25	25	86
0	71	53	53	30
73	22	34	34	3
3	71	49	49	50
28	22	77	77	28
96	22	60	60	40
96	71	60	60	40
12	71	60	60	40
43	71	24	11	40
96	22	60	60	40
43	22	60	60	40
49	22	21	21	21
20	71	1	14	49
73	22	14	12	27
96	22	9	15	56
86	22	54	54	49
38	22	0	50	72
82	71	9	15	56
3	71	15	58	50
21	71	46	46	25
95	71	12	73	65
73	22	29	29	82
38	22	29	29	82
73	22	55	97	65
67	22	13	55	82
73	22	74	74	27
80	71	49	49	82
21	71	67	67	50
73	71	23	5	25
19	22	64	31	3
27	71	17	1	50
27	71	37	37	50
65	71	65	65	51
65	71	65	65	51
2	71	13	44	27
20	22	73	36	86
65	71	32	32	6
20	71	75	75	5
19	22	60	60	40
49	22	21	21	7
80	22	5	90	49
82	22	47	23	28
28	22	47	23	28
0	71	53	53	30
5	71	39	39	82
24	71	28	47	90
98	71	48	48	64
80	22	8	0	64
73	71	39	39	22
24	71	8	0	90
80	22	43	87	3
24	22	5	90	90
26	71	79	79	64
26	22	8	0	90
24	22	28	96	90
80	71	28	47	90
8	71	37	37	40
24	22	28	47	84
80	71	64	31	3
38	71	23	5	27
8	22	23	5	25
73	22	56	13	65
64	71	2	6	59
3	22	50	24	27
38	71	46	46	50
42	71	45	22	80
20	71	25	25	86
49	22	21	21	84
98	22	43	87	64
44	71	27	17	82
44	22	6	16	40
98	22	31	7	49
52	22	23	5	25
73	71	36	3	82
73	22	64	31	27
89	71	31	7	49
38	71	37	37	25
47	71	17	1	50
22	22	9	91	6
3	71	50	24	27
42	71	45	22	2
50	22	4	4	66
64	71	6	16	25
92	71	30	30	52
64	71	46	46	27
75	71	2	82	6
89	71	76	76	7
11	71	20	95	67
89	71	72	72	61
96	22	60	60	40
80	22	14	12	82
32	22	33	33	22
36	71	33	33	50
73	95	64	31	82
20	71	5	19	3
92	71	30	30	49
21	71	67	67	82
21	71	67	67	82
74	71	2	82	27
75	71	2	82	49
16	71	53	53	6
0	71	2	82	6
74	71	2	82	6
57	22	5	19	49
12	22	24	11	49
67	71	9	15	47
73	71	2	6	65
74	22	3	85	82
94	22	37	37	6
10	71	27	17	80
20	71	25	25	69
80	71	8	0	49
26	71	72	72	61
26	71	38	38	49
89	22	24	11	49
73	71	15	58	33
80	22	48	48	3
96	71	21	21	34
70	71	31	7	90
36	22	17	1	50
38	22	0	80	82
73	71	64	31	27
61	71	28	47	49
86	22	24	11	49
80	22	68	68	49
89	71	24	11	49
12	71	48	48	34
24	22	28	47	90
73	71	74	74	27
64	71	33	33	50
58	22	63	63	6
3	71	50	24	27
64	71	22	10	22
80	22	5	19	3
94	22	37	37	49
24	22	21	21	21
49	71	21	21	34
24	22	28	96	90
73	22	11	2	82
73	22	55	8	65
73	22	74	74	27
21	71	23	5	25
41	22	27	94	22
64	71	33	33	11
27	71	17	1	50
23	22	0	50	33
38	22	0	50	33
74	22	41	83	72
80	22	22	10	82
49	71	79	79	84
20	71	25	25	11
96	71	69	69	56
80	22	31	7	49
28	22	47	23	28
49	71	48	48	49
64	71	22	10	25
2	22	23	5	27
6	71	27	17	80
75	22	32	32	22
24	22	28	47	90
24	22	28	96	90
32	71	16	27	49
80	71	66	66	23
73	71	12	73	65
38	71	23	5	25
38	71	13	44	25
21	71	46	46	50
21	71	22	10	50
73	22	55	97	65
67	71	13	55	25
73	22	74	74	27
80	71	49	49	82
0	71	53	53	30
74	22	0	50	27
88	71	63	63	22
27	71	17	1	50
94	22	37	37	50
65	22	32	32	50
94	22	37	37	3
79	22	32	32	33
42	22	45	22	80
53	22	44	89	82
70	71	13	44	90
98	22	62	62	40
96	99	16	93	22
82	71	42	20	28
86	22	42	20	49
86	71	57	57	48
44	71	42	20	75
86	22	9	15	6
19	71	19	9	78
28	22	47	23	46
49	22	21	21	7
24	22	28	47	90
24	71	8	0	38
73	71	55	8	82
80	52	5	90	82
73	71	3	85	65
73	52	15	43	65
12	71	48	48	75
70	22	19	9	49
96	71	19	9	49
56	22	1	81	48
75	71	48	48	34
3	71	9	15	3
89	22	11	2	3
59	71	52	52	82
73	71	64	31	27
74	71	13	55	82
98	71	43	87	3
3	71	66	66	82
75	71	2	6	59
70	71	2	6	65
13	22	1	81	75
49	71	21	21	21
73	71	14	12	27
73	71	64	31	27
98	22	5	19	49
32	71	67	67	50
37	22	36	3	50
23	22	7	64	33
79	22	32	32	44
74	22	10	92	6
5	22	27	17	57
31	71	76	76	52
83	22	47	23	28
65	71	48	48	56
36	71	17	1	50
64	71	17	1	82
47	22	0	80	50
0	71	53	53	30
58	22	41	83	27
22	95	57	57	48
79	22	61	61	58
18	71	60	60	40
98	22	4	4	40
89	22	72	72	65
64	71	33	33	82
94	22	37	37	49
48	71	11	2	6
73	22	29	29	82
24	22	2	6	59
49	22	21	21	21
24	22	64	31	3
75	71	14	12	25
72	22	20	56	13
18	22	78	78	49
21	71	46	46	50
42	22	45	22	80
32	71	6	41	59
61	71	47	23	28
84	71	9	15	56
24	22	28	47	6
28	22	47	23	46
89	22	24	11	49
80	22	48	48	90
70	71	31	7	90
24	71	28	47	90
24	71	28	47	1
70	22	68	68	3
26	22	31	7	19
73	71	22	10	82
3	71	49	49	49
73	71	15	58	80
96	22	69	69	49
92	71	30	30	49
24	71	28	47	49
20	22	5	19	11
20	22	25	25	86
80	71	2	6	65
47	22	36	3	59
38	22	13	55	25
75	71	67	67	82
89	22	11	2	25
38	71	23	5	25
73	52	55	8	82
75	71	2	82	49
80	22	64	31	3
64	71	33	33	15
3	71	49	49	33
28	22	47	23	28
20	71	25	25	86
42	22	45	22	80
58	22	63	63	6
0	71	53	53	30
80	71	69	69	82
96	71	42	20	56
98	71	60	60	40
50	22	4	4	66
49	71	79	79	61
15	22	61	61	58
49	22	72	72	21
49	71	24	11	49
26	22	31	7	19
49	71	21	21	34
24	71	28	47	65
12	71	1	14	49
89	22	31	7	49
49	71	21	21	34
24	71	28	47	65
12	71	1	14	49
19	22	11	2	3
19	22	22	10	25
98	22	39	39	49
7	22	69	69	56
49	71	31	7	52
86	22	57	57	48
86	71	57	57	56
61	22	42	20	56
21	71	2	6	70
0	71	53	53	30
58	71	63	63	6
75	71	2	82	6
89	90	40	40	18
75	71	54	54	6
24	22	2	6	49
79	71	40	40	49
73	71	64	31	3
38	22	29	29	27
94	22	37	37	50
27	71	17	1	50
64	71	31	7	52
1	71	6	41	25
68	22	13	55	27
79	22	32	32	6
49	22	21	21	21
61	22	77	77	28
98	22	60	60	40
96	71	60	60	40
38	71	13	55	28
11	22	20	56	13
42	71	45	22	80
24	22	28	47	90
16	22	40	40	6
88	71	40	40	44
16	71	40	40	6
0	71	2	6	1
75	71	22	10	25
64	71	22	10	50
64	71	33	33	50
64	71	22	10	50
1	71	22	10	25
67	71	22	10	27
80	71	64	31	3
10	71	47	23	82
38	71	13	55	25
61	22	77	77	28
20	22	73	36	74
64	71	67	67	50
73	22	15	58	65
98	71	4	4	40
4	71	31	7	76
26	71	79	79	61
18	71	78	78	82
32	71	33	33	49
70	71	68	68	3
49	22	71	71	64
49	71	71	71	49
8	22	23	5	25
64	22	33	33	15
80	22	34	34	3
20	22	35	35	82
73	22	55	8	82
20	22	35	35	27
18	71	78	78	50
75	71	49	49	27
49	71	48	48	21
86	71	57	57	56
22	71	57	57	56
86	22	57	57	48
86	22	24	11	49
21	71	46	46	6
50	22	14	12	82
1	71	13	44	27
73	71	64	31	27
0	71	53	53	30
65	103	65	65	51
94	22	37	37	25
70	22	3	85	82
80	71	14	12	3
98	22	8	0	49
20	22	73	36	74
98	22	4	4	9
43	71	48	48	21
24	22	28	96	90
24	71	8	0	64
70	22	31	7	6
8	71	60	60	40
21	71	22	10	82
75	71	64	31	3
7	22	9	15	49
94	22	37	37	59
89	71	22	10	82
20	71	25	25	86
3	22	50	24	27
42	71	45	22	80
72	71	20	56	26
38	22	13	55	82
12	22	24	11	52
89	71	24	11	49
24	22	21	21	21
92	71	30	30	52
61	22	77	77	28
99	71	8	0	22
24	71	22	10	82
25	71	51	51	52
74	22	10	92	6
24	22	8	0	90
24	71	8	0	38
24	22	28	96	1
7	71	69	69	56
22	22	9	91	6
94	22	9	15	6
86	71	47	23	28
28	22	47	23	49
61	22	47	23	49
75	71	71	71	49
73	71	23	5	27
20	22	73	36	11
79	22	40	40	30
96	71	9	15	56
38	22	0	80	57
12	22	69	69	56
92	71	30	30	52
73	71	55	8	82
3	22	15	58	33
92	71	30	30	49
18	71	13	44	3
75	71	2	6	6
75	71	2	6	6
49	22	76	76	21
18	22	51	51	6
89	71	10	45	20
73	22	23	5	27
73	22	22	10	3
3	71	49	49	25
38	22	0	98	25
12	71	1	14	49
73	71	15	58	82
75	71	2	6	1
80	22	5	90	49
19	71	45	22	80
73	71	15	58	82
50	71	44	89	50
23	22	7	64	33
37	71	36	3	72
37	71	36	3	50
49	71	48	48	49
44	71	42	20	56
7	71	57	57	56
82	71	42	20	56
7	71	57	57	48
49	71	42	20	48
7	71	57	57	28
50	71	18	18	49
86	22	57	57	48
56	71	47	23	83
73	22	23	5	27
80	22	5	19	3
19	22	71	71	3
20	71	25	25	11
42	71	45	22	80
73	71	15	58	82
75	71	2	82	25
95	71	33	33	3
0	71	53	53	30
11	71	20	56	13
49	22	21	21	34
32	71	67	67	82
21	71	23	5	25
64	71	67	67	82
21	71	46	46	25
77	71	59	59	3
94	71	37	37	50
36	71	66	66	50
65	95	65	65	51
0	71	53	53	30
72	71	20	56	26
11	71	2	6	13
0	71	58	28	6
88	71	32	32	51
82	71	6	16	47
38	22	3	85	82
5	71	27	17	6
12	71	64	31	27
75	71	64	31	27
20	22	25	25	86
43	71	66	66	22
86	22	47	23	28
22	71	57	57	56
49	71	21	21	7
98	22	62	62	66
98	22	60	60	40
50	22	29	29	82
32	71	71	71	3
26	71	31	7	19
42	71	45	22	80
3	22	50	24	27
80	71	22	10	49
96	71	1	81	56
49	71	21	21	34
70	22	60	60	40
14	22	60	60	40
89	71	4	4	70
20	71	73	36	86
11	71	20	95	17
24	22	28	47	49
73	22	26	26	82
21	71	67	67	50
64	71	33	33	50
75	71	67	67	3
73	22	34	34	27
18	71	78	78	50
98	71	43	87	3
70	71	31	7	64
95	52	12	99	6
98	22	4	86	66
39	22	0	50	6
3	71	15	58	65
75	71	2	82	1
37	71	36	3	59
95	71	6	41	82
3	22	50	24	27
42	71	45	22	80
61	22	77	77	28
7	22	57	57	48
49	71	21	21	84
8	71	60	60	40
70	71	31	7	90
21	71	22	10	82
80	71	64	31	3
3	22	50	24	27
42	71	45	22	80
72	71	20	56	26
80	22	5	19	3
20	71	25	25	86
83	22	13	55	13
11	71	20	56	13
24	71	22	10	82
25	71	51	51	52
75	71	28	47	1
61	22	77	77	28
7	22	9	15	49
94	71	37	37	59
74	22	10	92	6
92	71	30	30	52
99	71	8	0	22
24	22	21	21	21
49	71	21	21	84
24	22	8	0	90
24	71	8	0	38
24	22	28	96	90
7	71	69	69	56
75	71	71	71	49
1	71	76	76	52
28	22	47	23	49
86	71	47	23	28
84	71	9	15	47
20	71	1	81	47
49	71	79	79	21
49	71	21	21	84
86	22	47	23	28
74	71	41	83	50
64	71	23	5	25
18	22	78	78	50
20	22	34	34	3
24	71	64	31	90
59	71	52	52	6
73	22	34	34	3
20	22	25	25	86
3	71	28	47	82
74	71	2	6	6
75	71	2	82	6
70	71	43	87	90
96	71	42	20	56
70	71	68	68	49
43	22	60	60	40
12	71	24	11	49
74	22	6	16	47
19	71	46	46	6
75	71	46	46	25
64	71	67	67	50
98	22	5	19	49
20	71	73	36	86
18	71	78	78	49
98	71	4	4	9
24	71	49	49	90
49	71	21	21	47
26	71	8	0	19
73	71	66	66	23
98	71	43	87	3
21	71	46	46	25
26	22	78	78	49
32	71	51	51	49
24	71	8	0	49
25	71	51	51	49
80	71	51	51	65
44	71	67	67	25
95	71	12	73	65
38	71	23	5	27
38	71	13	44	25
73	22	55	97	65
67	71	13	55	25
80	71	64	31	3
54	71	49	49	65
0	71	53	53	30
74	22	0	50	27
58	22	63	63	50
94	22	37	37	50
65	71	65	65	51
89	22	32	32	33
42	22	45	22	80
11	22	20	95	13
72	71	20	56	26
75	71	2	6	65
79	22	40	40	6
16	71	40	40	6
79	71	2	82	6
70	71	13	44	90
98	22	62	62	40
7	71	57	57	56
2	22	13	55	25
61	22	18	18	56
75	71	19	9	78
28	22	47	23	46
49	71	21	21	34
50	22	47	23	22
52	22	24	11	47
19	71	6	16	25
96	22	19	9	49
24	22	28	47	90
26	22	38	38	49
92	71	30	30	49
32	71	22	10	65
24	71	14	12	82
80	22	39	39	34
5	22	45	22	80
98	22	5	19	49
20	71	25	25	86
28	71	44	89	79
11	71	20	95	17
84	71	9	15	47
73	22	26	26	82
82	71	9	15	48
7	22	69	69	56
65	71	59	59	50
83	22	47	23	28
12	71	9	15	55
83	71	13	55	47
79	22	40	40	44
73	22	29	29	82
73	22	35	35	65
57	22	15	43	82
28	22	47	23	49
26	71	38	38	49
21	71	23	5	25
0	71	53	53	30
0	71	53	53	6
95	71	27	17	27
24	22	28	47	65
92	71	30	30	49
47	71	2	6	50
98	22	78	78	65
38	71	6	16	57
71	71	0	80	50
32	71	51	51	6
73	22	35	35	27
73	22	55	97	82
80	22	5	19	3
20	22	73	36	11
24	22	28	47	49
74	71	2	82	6
96	71	42	20	56
49	71	21	21	21
12	71	21	21	52
49	22	21	21	21
75	71	71	71	50
98	71	4	4	66
26	71	31	7	64
73	71	29	29	27
64	71	22	10	50
24	22	5	90	3
73	22	34	34	3
73	71	50	24	27
65	71	7	64	50
3	22	32	32	50
89	71	11	2	82
21	71	46	46	50
75	71	22	10	25
19	22	45	22	80
58	52	63	63	44
89	22	32	32	38
7	71	57	57	56
96	71	19	9	22
12	22	1	14	48
20	71	1	14	49
12	22	1	14	47
80	71	16	93	3
0	71	2	82	1
20	71	1	14	21
20	22	5	19	3
73	71	34	34	3
20	71	25	25	86
75	71	2	82	25
94	71	37	37	59
27	22	59	59	50
11	22	20	95	13
72	71	20	56	26
0	71	53	53	30
61	71	47	23	28
24	22	28	47	1
24	22	24	11	7
24	22	29	29	82
96	71	19	9	49
96	71	19	9	49
7	22	69	69	48
20	22	73	36	74
10	71	50	24	82
49	71	24	11	7
82	71	9	15	48
73	22	29	29	82
80	71	34	34	3
89	22	34	34	1
73	71	74	74	27
73	22	55	8	27
20	22	35	35	82
18	71	10	92	6
70	71	31	7	49
18	71	78	78	50
24	22	28	47	90
64	71	22	10	50
64	71	22	10	50
18	22	27	17	25
64	71	20	56	13
67	71	22	10	13
80	22	64	31	3
20	71	35	35	86
38	95	23	5	25
95	22	33	33	15
20	22	25	25	86
3	71	49	49	3
75	71	45	22	80
64	71	28	47	50
27	71	17	1	50
94	71	37	37	50
58	22	63	63	6
0	71	2	82	6
79	22	32	32	6
19	71	46	46	27
32	71	67	67	82
12	71	21	21	34
73	71	22	10	3
12	71	21	21	49
86	22	42	20	56
20	71	42	20	56
12	71	1	14	82
22	71	9	91	49
22	71	9	91	49
96	22	19	9	48
98	22	4	4	40
89	22	72	72	65
64	71	33	33	82
73	71	14	12	82
21	71	67	67	82
27	71	59	59	50
65	22	65	65	51
0	71	53	53	30
5	22	27	17	80
42	22	45	22	80
5	22	45	22	80
54	71	45	22	3
73	22	27	17	82
24	22	16	27	19
49	71	21	21	34
75	71	2	82	59
24	22	64	31	3
7	22	69	69	49
96	71	9	91	49
96	22	19	9	48
24	22	28	96	38
89	52	72	72	49
89	22	24	11	49
66	71	27	17	49
12	71	48	48	21
96	71	48	48	21
12	71	48	48	47
43	71	48	48	49
49	22	48	48	49
96	22	48	48	56
12	22	28	47	75
96	71	48	48	56
12	71	48	48	56
12	71	48	48	49
98	71	72	72	9
98	52	43	87	3
0	22	53	53	30
79	22	32	32	82
75	71	22	10	25
73	22	35	35	82
98	22	72	72	6
74	71	72	72	27
38	71	72	72	25
64	71	33	33	3
28	22	47	23	28
5	22	72	72	49
49	71	79	79	84
1	22	16	93	57
73	22	29	29	82
59	64	68	68	49
98	71	39	39	82
80	71	16	93	57
96	71	19	9	49
24	52	16	93	49
70	71	3	85	82
24	71	28	47	82
51	22	8	0	90
49	71	79	79	61
28	22	47	23	79
19	22	71	71	49
49	22	24	11	49
49	22	24	11	49
24	22	28	47	49
26	71	28	47	22
73	71	55	8	82
3	22	15	58	33
92	71	30	30	52
18	71	13	44	3
24	22	8	0	22
49	22	76	76	21
25	22	51	51	6
89	71	10	45	6
82	71	16	27	56
96	71	21	21	34
98	22	43	87	64
74	71	2	6	65
75	71	9	15	56
89	71	7	42	6
88	71	40	40	6
5	71	45	22	80
2	71	70	70	50
24	22	15	58	65
0	71	53	53	30
36	71	17	1	50
36	71	66	66	50
47	71	17	1	50
23	71	7	64	33
94	71	37	37	59
64	71	33	33	82
21	71	67	67	82
73	71	33	33	82
18	71	6	16	50
38	22	23	5	25
38	22	0	50	25
57	71	6	16	82
12	71	48	48	49
12	71	48	48	21
12	71	48	48	49
96	71	48	48	56
96	71	42	20	56
89	95	16	93	83
67	71	9	15	47
73	22	42	20	49
44	71	42	20	56
18	22	42	20	49
96	22	69	69	56
43	22	6	16	65
95	71	50	24	27
72	71	20	56	26
11	71	2	6	67
43	71	10	45	20
86	22	18	18	48
59	71	52	52	50
20	22	73	36	74
73	22	22	10	27
20	22	35	35	82
73	22	15	58	65
74	22	3	85	82
73	22	26	26	82
82	71	9	15	48
27	22	17	1	50
77	71	59	59	3
65	71	65	65	51
83	22	47	23	28
12	71	9	15	55
83	71	13	55	47
79	22	40	40	44
75	22	67	67	3
24	22	28	47	82
27	71	22	10	82
80	22	22	10	82
75	22	32	32	50
58	22	61	61	44
95	71	27	94	27
3	71	50	24	27
0	71	53	53	30
7	71	57	57	56
11	71	6	16	82
84	71	9	15	23
36	22	17	1	50
42	22	45	22	80
24	22	2	6	50
79	22	40	40	44
18	71	51	51	50
96	71	19	9	22
20	22	19	9	86
96	22	1	14	49
96	71	1	14	49
96	71	48	48	56
89	71	47	23	49
12	71	21	21	21
61	22	77	77	28
24	22	2	6	65
59	71	11	2	50
70	22	31	7	6
18	71	78	78	50
24	71	28	47	82
3	71	23	5	27
12	22	48	48	7
23	22	7	42	72
7	22	9	15	48
58	22	63	63	50
18	71	51	51	49
0	71	53	53	30
22	22	9	15	28
73	22	14	88	82
95	71	27	94	82
57	22	6	16	82
17	22	27	17	57
95	22	27	94	82
73	22	16	93	82
42	22	45	22	80
36	71	66	66	50
24	22	28	47	49
24	22	2	6	65
75	22	2	6	1
3	71	50	24	27
64	71	33	33	82
19	22	74	74	27
64	71	22	10	50
1	71	14	12	82
73	71	14	12	82
75	71	9	15	80
20	71	25	25	22
66	71	27	17	56
23	22	7	64	73
24	22	22	10	82
73	71	15	58	65
64	22	33	33	50
64	71	22	10	50
27	71	17	1	50
74	22	41	83	27
43	71	6	16	12
12	71	69	69	22
24	71	28	47	82
92	71	30	30	52
80	71	14	12	82
64	71	33	33	50
20	22	35	35	82
27	71	17	1	50
74	22	41	83	27
79	22	2	6	1
72	22	20	56	26
0	71	53	53	30
0	71	53	53	30
65	71	65	65	51
94	22	37	37	51
47	71	37	37	59
68	22	70	70	27
26	71	72	72	57
7	71	42	20	56
22	22	9	91	56
20	22	5	19	3
20	22	19	9	78
70	71	71	71	49
49	71	21	21	7
49	71	10	45	21
83	52	47	23	82
12	71	19	9	21
98	22	4	86	66
92	71	51	51	49
92	71	30	30	52
98	22	43	87	64
24	22	28	47	1
89	22	14	12	49
20	22	73	36	11
96	71	21	21	52
12	71	24	11	52
75	71	69	69	82
12	71	1	81	47
12	71	48	48	56
96	71	42	20	56
49	71	48	48	49
95	71	47	23	82
24	22	28	47	1
86	22	18	18	28
20	71	75	75	62
89	71	16	93	49
74	71	41	83	27
74	71	54	54	6
20	71	21	21	7
43	22	6	16	12
1	71	9	15	25
38	71	13	55	25
32	71	16	27	49
43	71	66	66	23
73	71	12	73	82
73	22	29	29	82
38	22	29	29	82
37	22	36	3	50
55	22	0	50	82
73	22	74	74	3
11	71	20	56	13
3	71	49	49	65
26	71	31	7	19
68	71	16	93	82
96	71	24	11	47
52	71	76	76	28
20	71	25	25	74
18	71	51	51	82
49	71	21	21	7
80	22	5	19	3
24	22	28	47	90
73	71	14	12	82
64	71	33	33	50
80	22	34	34	82
59	71	68	68	3
18	71	51	51	49
73	71	67	67	82
21	71	46	46	25
67	71	9	15	47
75	71	2	82	47
24	22	28	47	82
49	22	24	11	47
75	71	24	11	28
61	22	47	23	49
49	71	24	11	49
