KMeans100-SciBert	KMeans130-BioBert	HierClust80-SciBert	HierClust100-BioBert	GMM_BioBert
85	22	2	19	43
7	71	1	82	56
98	22	8	8	22
51	71	66	66	6
79	71	43	43	6
51	71	12	58	90
73	22	42	20	82
34	22	30	6	21
34	71	7	30	63
89	22	29	29	49
79	71	30	6	49
59	71	3	0	6
51	71	13	5	76
80	22	39	9	25
89	71	43	43	49
38	71	43	43	82
5	71	40	4	57
32	71	52	25	3
70	22	4	83	3
70	71	57	57	49
70	22	18	18	90
19	22	65	65	90
80	22	44	21	40
15	22	53	2	5
15	22	55	55	64
89	22	60	60	49
79	71	32	7	3
19	22	52	25	25
59	71	3	0	6
70	71	71	71	3
4	71	13	5	77
52	22	50	50	49
58	22	72	72	44
15	22	28	13	5
70	22	4	45	3
24	22	18	18	90
12	71	25	12	21
85	22	2	40	43
96	22	63	63	40
15	22	8	8	5
19	22	15	81	25
70	22	75	75	3
32	22	39	9	3
75	71	78	78	59
78	22	35	35	6
89	22	26	11	6
51	71	37	37	76
98	71	33	33	64
89	22	12	88	38
75	71	39	9	22
59	71	75	75	3
79	22	30	6	49
75	71	52	25	6
12	22	27	27	56
12	71	66	66	49
59	71	3	84	6
58	22	72	72	44
19	71	63	63	40
26	22	13	5	19
24	22	18	18	90
80	22	29	29	3
32	71	43	43	6
89	22	51	51	3
24	22	18	18	19
73	71	50	50	3
15	22	53	2	5
70	22	4	45	3
70	71	5	85	19
73	22	48	48	65
80	71	54	26	90
4	22	37	37	76
98	71	33	33	64
12	71	27	27	21
19	22	15	81	3
70	22	51	51	49
21	71	43	43	6
73	52	12	88	3
70	22	19	90	90
39	71	62	62	56
96	71	63	63	40
51	71	61	61	90
26	22	0	53	49
26	22	24	24	61
15	22	8	8	22
70	22	22	14	3
70	22	22	92	90
19	22	46	46	6
89	22	41	41	40
51	71	61	61	49
73	22	31	52	6
73	71	58	28	82
73	22	42	20	82
51	22	49	99	64
89	22	60	60	49
73	22	38	38	82
70	71	51	51	82
64	22	40	4	49
7	22	1	82	56
96	71	21	1	48
26	71	5	85	49
50	22	14	15	90
26	22	67	67	90
24	22	18	18	49
70	22	22	14	43
70	22	54	26	90
96	22	63	63	40
26	22	24	24	49
70	22	41	41	40
49	71	63	63	40
19	71	44	21	70
51	71	13	5	90
34	99	7	30	63
15	22	45	10	5
21	71	52	25	50
32	71	5	85	3
34	22	7	30	18
15	22	45	10	5
80	71	39	9	82
32	71	5	85	3
89	71	7	30	57
15	22	45	10	5
32	71	5	85	3
12	22	20	91	49
1	22	58	28	82
70	22	4	83	3
59	22	75	75	65
59	71	32	7	3
54	22	40	4	82
12	71	62	62	49
79	22	72	72	44
80	71	19	22	90
70	22	59	59	6
15	22	45	10	5
98	71	39	9	6
70	22	11	44	57
70	71	57	57	3
59	71	4	45	49
59	71	75	75	3
70	71	6	3	49
1	71	39	9	82
70	22	11	44	57
70	71	57	57	3
59	71	4	45	49
59	22	75	75	3
89	71	39	9	82
89	22	29	29	49
59	71	71	71	82
79	22	30	6	21
12	71	62	62	56
70	22	77	77	90
32	71	0	53	49
15	22	45	10	5
7	22	32	7	3
58	22	72	72	44
16	95	17	17	30
24	22	67	67	90
26	22	67	67	64
15	22	8	8	22
89	22	29	29	3
70	22	4	45	3
18	71	40	4	49
75	71	46	46	6
7	22	1	82	56
24	71	18	18	90
0	22	17	17	6
24	22	78	78	1
13	71	79	79	40
15	22	45	10	5
4	71	56	56	76
73	22	58	28	27
70	22	4	83	65
15	22	64	31	40
80	71	33	33	3
70	71	48	48	22
85	22	2	19	43
7	71	1	82	56
42	22	8	8	22
51	71	66	66	6
79	22	43	43	6
51	71	12	58	90
89	22	7	30	18
15	22	28	13	5
26	71	13	5	76
19	22	63	63	40
70	22	63	63	40
26	22	54	26	64
32	71	5	85	6
98	22	39	9	82
75	22	39	9	49
70	22	22	14	90
89	71	57	57	6
75	71	52	25	25
59	22	75	75	82
70	22	57	57	6
26	22	0	80	19
15	22	28	13	5
75	22	39	9	3
19	71	52	25	25
70	22	22	14	90
24	22	8	8	22
70	71	51	51	3
75	71	50	50	3
73	22	40	4	6
32	71	46	46	6
75	71	69	69	49
7	22	1	82	48
12	22	25	12	21
82	52	10	54	3
12	71	66	66	49
12	22	1	64	49
96	22	10	87	49
24	22	25	12	3
19	22	65	65	3
24	22	24	24	19
24	22	18	18	90
70	22	26	11	90
51	22	61	61	90
70	22	59	59	6
96	22	20	32	49
51	71	13	5	76
51	71	49	99	77
89	22	29	29	49
70	22	51	51	49
89	22	7	30	6
12	71	27	27	56
15	22	53	2	5
24	22	54	26	90
73	22	34	34	3
79	22	30	6	6
7	71	10	54	56
24	22	18	18	90
80	22	50	50	3
70	71	32	7	82
73	22	52	25	82
89	22	3	0	49
70	71	75	75	3
85	71	26	49	82
74	71	16	16	27
26	22	0	53	49
15	22	53	2	5
80	22	38	38	49
73	22	32	7	82
70	22	63	63	40
70	71	50	50	49
15	22	53	2	5
98	22	39	9	22
70	71	32	7	82
70	22	63	63	40
26	22	0	53	3
15	22	53	2	5
80	22	39	9	19
73	22	32	7	82
70	22	63	63	40
26	71	0	53	68
15	22	53	2	5
79	22	32	7	6
70	22	63	63	40
26	3	31	52	49
15	22	53	2	5
80	71	31	98	82
4	22	56	56	76
80	22	54	26	90
26	71	31	52	49
15	22	53	2	5
80	22	50	50	49
4	22	56	56	76
80	22	54	26	90
26	71	31	52	49
15	22	53	2	5
80	22	39	9	19
4	22	56	56	76
80	22	54	26	90
26	71	31	52	7
15	22	53	2	5
4	22	37	37	76
15	22	53	2	5
73	71	50	50	3
70	22	32	7	49
32	22	46	46	6
70	103	71	71	3
75	71	40	4	6
51	22	61	61	49
24	22	24	24	19
24	22	18	18	90
14	71	79	79	40
19	22	63	63	40
24	71	69	69	49
89	71	20	32	49
80	22	33	33	3
24	22	18	18	90
19	22	65	65	90
80	22	44	21	40
26	22	20	32	49
49	22	24	24	61
34	22	7	94	18
49	22	63	63	40
49	22	20	32	20
24	22	54	26	90
12	22	20	32	49
80	71	19	22	90
80	22	54	26	90
7	71	63	63	40
49	22	20	32	20
80	22	50	50	3
70	22	25	12	82
80	71	52	25	52
80	22	74	74	3
26	22	24	24	49
49	71	18	18	90
70	22	11	44	3
70	22	51	51	22
32	22	46	46	49
32	71	46	46	49
4	71	13	5	77
80	22	50	50	3
70	22	25	12	82
80	71	52	25	52
80	22	74	74	3
26	22	24	24	49
49	71	18	18	90
51	71	49	99	90
51	22	13	95	76
19	71	15	81	25
70	71	51	51	59
7	22	1	82	48
24	22	18	18	90
79	71	43	43	6
50	22	9	86	22
73	71	11	89	82
70	71	51	51	22
18	71	40	4	49
89	22	12	88	90
51	71	61	61	90
15	22	53	2	5
80	71	39	9	3
70	22	51	51	49
79	95	51	51	49
19	71	52	25	3
70	71	19	90	90
70	22	26	11	6
12	71	27	27	3
49	22	20	32	49
75	71	27	27	49
26	22	24	24	19
7	22	79	79	40
7	71	44	21	40
96	71	63	63	40
3	22	48	48	82
15	22	28	13	5
70	71	32	7	3
12	22	25	12	3
16	71	17	17	30
58	22	72	72	44
80	22	77	77	90
26	22	67	67	64
15	22	45	10	12
75	71	52	25	25
59	64	30	6	6
98	22	54	26	90
49	71	27	27	49
15	22	45	10	22
75	71	58	28	27
19	71	32	7	3
51	22	61	61	76
85	22	2	19	43
70	71	5	42	49
24	22	24	24	90
73	22	58	28	27
26	71	54	26	90
51	22	19	22	90
70	71	22	92	82
32	71	43	43	6
19	71	32	7	3
12	22	27	27	3
49	22	20	32	20
26	22	20	32	7
96	22	63	63	40
54	71	43	43	25
79	71	32	7	3
24	22	66	66	64
51	71	61	61	76
73	71	31	98	82
15	22	45	10	5
10	71	16	16	57
98	95	57	57	6
78	52	70	70	6
21	71	52	25	82
32	71	46	46	49
89	71	31	98	25
15	22	45	10	5
10	71	16	16	57
73	22	57	57	82
78	52	70	70	6
32	71	46	46	49
89	71	7	30	3
15	22	45	10	5
95	71	11	89	82
32	71	46	46	49
15	22	28	13	5
75	71	69	69	25
5	22	39	9	82
73	71	32	7	82
70	22	22	92	49
32	71	5	85	6
80	22	63	63	40
70	71	26	11	6
24	22	18	18	90
98	22	8	8	5
15	22	45	10	5
19	22	32	7	3
32	71	43	43	25
0	71	17	17	30
24	22	67	67	90
7	22	1	82	48
50	22	36	36	42
98	22	8	8	42
51	22	13	95	76
99	22	46	46	49
59	22	75	75	82
26	22	5	85	19
26	71	13	5	77
89	22	39	9	25
15	22	45	10	5
51	22	12	58	90
70	71	51	51	49
0	71	43	43	49
32	71	43	43	30
80	71	19	90	90
85	22	2	40	22
75	22	39	9	22
80	22	50	50	3
59	22	75	75	3
70	22	51	51	49
80	71	52	25	82
80	71	52	25	90
89	95	3	0	49
7	22	1	82	48
43	71	10	87	22
12	71	27	27	49
12	22	62	62	49
75	71	52	25	49
12	22	27	27	49
12	71	44	21	3
26	71	0	80	49
19	22	79	79	40
70	22	63	63	40
51	22	61	61	90
24	22	24	24	49
19	22	18	18	90
15	22	45	10	5
19	22	50	50	25
96	71	69	69	28
70	71	32	7	3
19	71	46	46	6
61	71	62	62	56
80	22	39	9	3
75	71	41	41	40
96	71	63	63	40
75	71	46	46	3
21	71	52	25	50
89	95	30	6	49
70	71	71	71	3
15	71	55	55	64
24	22	18	18	84
98	71	33	33	64
70	22	66	66	6
43	71	25	12	56
51	71	13	5	6
70	71	35	35	22
70	71	5	42	57
80	22	29	29	3
50	22	69	69	28
70	71	30	6	49
59	71	32	7	6
89	71	57	57	49
70	22	32	7	82
51	22	49	99	52
89	22	29	29	3
70	52	32	7	3
70	71	57	57	82
70	22	4	45	49
52	71	43	43	6
7	22	27	27	56
51	22	49	99	52
89	22	29	29	3
70	52	32	7	3
70	71	57	57	82
70	22	4	45	49
52	71	43	43	6
7	22	27	27	56
51	22	13	5	77
15	22	45	10	5
70	71	39	9	3
24	22	61	61	90
15	22	55	55	22
98	22	53	2	5
19	22	32	7	3
7	71	62	62	56
58	22	72	72	44
26	22	67	67	90
49	22	67	67	64
32	71	43	43	6
16	71	17	17	22
4	3	23	23	49
15	22	53	2	5
98	22	39	9	49
75	71	5	85	49
32	71	40	4	6
51	71	61	61	43
51	22	61	61	90
15	22	45	10	5
75	22	29	29	3
70	22	4	83	3
89	71	39	9	82
89	71	7	30	65
32	71	52	25	6
49	71	27	27	49
49	22	63	63	49
49	22	63	63	40
75	71	41	41	40
32	71	66	66	6
15	22	28	13	5
85	22	2	19	43
12	22	1	64	49
59	22	75	75	3
70	22	4	45	49
19	22	50	50	25
48	52	6	3	65
24	22	18	18	90
19	22	63	63	40
19	22	15	81	27
80	22	19	22	90
51	71	37	37	90
59	22	4	83	3
7	22	1	82	56
86	71	7	30	48
15	22	45	10	5
70	22	31	52	82
15	22	28	13	5
24	22	50	50	82
73	71	57	57	82
89	71	46	46	49
32	71	52	25	49
73	71	58	28	82
15	22	45	10	5
80	22	50	50	3
73	52	57	57	49
89	71	46	46	49
75	71	52	25	3
8	22	20	32	22
70	71	18	18	90
51	22	56	56	76
98	52	48	48	82
70	22	63	63	40
51	22	49	99	22
70	22	18	18	90
85	22	26	11	6
51	22	13	95	76
24	71	66	66	64
80	22	50	50	3
73	22	9	86	22
59	22	30	6	49
32	71	43	43	6
7	71	62	62	49
12	71	25	12	21
80	71	6	3	82
70	52	57	57	82
80	22	38	38	49
80	71	5	85	34
4	71	23	23	76
51	71	49	99	64
52	71	69	69	28
59	22	75	75	3
54	71	43	43	6
32	71	5	85	49
24	22	18	18	90
15	22	53	2	42
58	22	72	72	44
59	22	4	83	65
4	71	23	23	76
15	22	28	13	5
85	22	2	40	43
73	71	58	28	82
21	71	43	43	6
43	71	73	73	12
49	71	25	12	22
75	71	78	78	1
70	71	57	57	49
89	71	43	43	6
70	52	18	18	49
70	71	22	92	82
24	22	63	63	40
7	22	79	79	40
70	22	11	44	3
70	71	51	51	22
59	71	32	7	49
25	22	46	46	6
4	71	13	5	77
51	22	49	99	52
73	22	39	9	82
96	71	69	69	28
85	22	26	11	6
75	71	47	47	59
59	71	4	45	49
58	71	17	17	44
58	22	72	72	44
59	71	4	45	3
50	71	68	68	22
73	22	58	28	82
80	22	15	81	3
73	22	34	34	3
15	22	28	13	5
85	22	2	40	43
73	71	58	28	82
21	71	43	43	6
43	71	73	73	12
49	71	25	12	22
75	71	78	78	1
70	22	11	44	3
25	71	46	46	49
59	22	75	75	3
51	71	13	5	6
70	71	4	45	3
24	22	67	67	64
70	71	22	92	82
26	22	41	41	40
1	22	39	9	82
89	22	29	29	3
32	71	32	7	49
70	71	51	51	49
52	71	43	43	28
94	22	17	17	49
85	22	2	19	43
80	71	39	9	22
32	71	52	25	6
32	22	46	46	6
32	71	46	46	49
51	71	49	99	52
58	22	72	72	44
12	71	27	27	23
19	71	18	18	40
51	22	61	61	90
89	71	5	42	19
89	71	7	30	65
75	71	46	46	3
24	71	46	46	49
49	71	46	46	84
98	22	53	2	5
98	22	41	41	40
1	22	42	20	3
90	22	7	30	6
59	22	32	7	3
52	22	69	69	22
1	71	10	87	49
4	71	13	5	19
51	22	49	99	64
24	22	50	50	49
70	71	51	51	3
75	22	40	4	3
32	71	43	43	6
7	22	1	82	56
96	71	21	1	48
26	71	5	85	49
50	22	14	15	90
26	22	67	67	90
24	22	18	18	49
70	22	22	14	43
70	22	54	26	90
96	22	63	63	40
26	71	24	24	49
70	22	41	41	40
49	22	63	63	40
19	22	44	21	70
51	71	13	5	90
51	71	13	5	90
15	22	53	2	5
24	22	18	18	64
80	22	39	9	3
85	3	2	19	43
15	22	55	55	5
85	22	26	11	6
79	22	30	6	6
59	22	75	75	3
20	22	11	89	49
26	71	5	42	49
32	71	52	25	3
12	71	25	12	82
43	22	41	41	40
20	22	63	63	40
21	71	32	7	82
98	22	28	13	5
73	71	16	16	82
26	22	0	53	65
4	71	23	23	76
4	22	49	99	76
80	22	50	50	3
79	22	30	6	6
79	22	6	93	58
80	71	0	80	90
26	71	13	5	77
70	71	19	90	22
26	71	67	67	64
85	22	22	14	43
50	22	40	4	49
32	71	46	46	49
98	71	33	33	3
15	22	53	2	5
80	22	60	60	1
70	22	57	57	21
75	71	27	27	49
12	71	27	27	49
51	71	37	37	76
15	22	53	2	5
24	22	33	33	40
24	22	18	18	64
4	71	13	5	76
4	71	13	5	77
89	22	50	50	3
80	71	39	9	82
32	71	52	25	82
70	71	51	51	49
32	22	32	7	82
12	71	27	27	56
12	71	27	27	56
75	71	10	54	56
43	71	64	31	40
75	22	63	63	40
12	71	27	27	3
70	71	66	66	22
70	22	26	11	90
12	71	66	66	49
15	22	53	2	5
80	22	50	50	3
70	22	22	14	3
89	52	11	44	49
70	71	32	7	82
70	22	75	75	3
73	71	32	7	25
59	52	3	0	49
70	3	71	71	3
21	71	16	16	82
19	22	18	18	56
19	22	18	18	90
51	71	61	61	40
89	22	39	9	49
89	22	29	29	3
70	22	4	83	3
32	71	43	43	6
32	71	43	43	82
70	22	18	18	49
15	22	53	2	5
80	22	38	38	3
80	22	60	60	3
70	22	51	51	6
59	22	32	7	82
80	71	39	9	22
96	22	1	82	49
98	22	8	8	49
70	71	5	85	6
24	22	67	67	90
26	71	13	5	90
19	22	32	7	3
75	22	74	74	3
70	22	65	65	3
13	22	64	31	40
58	22	72	72	44
15	22	53	2	5
58	22	72	72	44
80	22	50	50	3
70	71	11	44	3
73	71	58	28	82
70	22	4	83	3
52	22	7	30	6
75	71	43	43	6
32	71	52	25	49
32	71	52	25	6
19	22	18	18	90
96	71	27	27	49
19	22	63	63	40
50	22	41	41	66
89	22	41	41	66
7	71	44	21	40
14	71	79	79	40
75	71	44	21	40
4	22	13	5	77
24	22	18	18	90
4	71	23	23	77
51	22	12	58	38
24	22	12	88	90
15	22	53	2	5
3	22	16	16	25
24	22	19	22	64
70	22	4	83	3
59	71	3	0	6
58	22	72	72	44
59	22	75	75	3
70	22	75	75	3
75	71	43	43	6
12	71	25	12	49
12	71	62	62	75
75	22	44	21	37
70	22	63	63	40
18	71	5	85	6
70	22	22	14	90
96	22	66	66	49
15	22	45	10	5
4	71	23	23	76
98	22	9	39	22
70	71	32	7	3
98	22	42	20	3
96	22	8	8	22
58	22	72	72	44
70	22	63	63	40
98	22	63	63	40
22	71	10	54	56
26	22	13	5	19
70	71	18	18	40
96	22	63	63	40
70	22	63	63	40
73	71	38	38	82
89	22	7	30	49
70	22	4	83	3
24	22	24	24	19
15	22	8	8	44
52	22	39	9	49
32	22	46	46	49
32	71	46	46	49
99	22	46	46	49
5	22	64	31	40
89	22	29	29	25
80	71	74	74	3
70	22	4	45	3
15	22	28	13	5
80	22	15	81	25
70	22	4	45	22
70	22	75	75	3
75	71	47	47	6
0	71	17	17	30
0	71	17	17	30
0	71	17	17	6
79	22	72	72	63
80	52	52	25	82
73	71	16	16	82
74	71	16	16	82
19	22	63	63	40
70	71	22	14	49
15	22	53	2	22
75	22	50	50	49
80	71	52	25	82
59	22	32	7	3
7	71	10	54	56
49	22	63	63	40
75	22	41	41	40
96	71	63	63	40
98	71	63	63	40
24	71	18	18	90
51	71	61	61	76
98	71	12	58	49
24	22	24	24	19
43	71	52	25	49
70	22	4	83	3
80	22	43	43	82
32	71	43	43	82
26	71	67	67	90
70	71	22	92	82
26	71	24	24	34
26	22	24	24	64
89	22	41	41	40
15	22	8	8	5
15	22	8	8	5
98	22	40	4	57
38	71	58	28	82
73	71	52	25	6
24	71	52	25	49
59	22	75	75	3
12	71	27	27	56
70	71	18	18	90
70	71	22	92	82
51	22	13	95	77
98	22	12	58	22
